Sales.Id;Sales.date;Sales.price;Sales.property_type;Sales.surface;Sales.longitude;Sales.latitude;Sales.postcodes;Sales.area;Sales.bathrooms;Sales.beds;Sales.ber_id;Sales.parking;Sales.description;Sales.central_heating;Sales.alarm;Sales.gas_heating;Sales.oil_heating;attic.conversion;ensuites;PriceHistory.date0;PriceHistory.price0;PriceHistory.date1;PriceHistory.price1;PriceHistory.date2;PriceHistory.price2;PriceHistory.date3;PriceHistory.price3;PriceHistory.date4;PriceHistory.price4;PriceHistory.date5;PriceHistory.price5;PriceHistory.date6;PriceHistory.price6;PriceHistory.date7;PriceHistory.price7;PriceHistory.date8;PriceHistory.price8;PriceHistory.date9;PriceHistory.price9;PriceHistory.date10;PriceHistory.price10;PriceHistory.date11;PriceHistory.price11;PriceHistory.date12;PriceHistory.price12;PriceHistory.date13;PriceHistory.price13;PriceHistory.date14;PriceHistory.price14;PriceHistory.date15;PriceHistory.price15
286037;"2017-12-20 00:00:00;"220000;"Residential Sale;"83.6;"-6.4758002;"52.3150332;";"Wexford;"1;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283821;"2017-12-21 00:00:00;"260000;"Residential Sale;"83.6;"-6.4758002;"52.3150332;";"Wexford;"1;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311887;"2018-07-11 00:00:00;"220000;"Residential Sale;"83.6;"-6.4758002;"52.3150332;";"Wexford;"1;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301767;"2018-04-27 00:00:00;"220000;"Residential Sale;"170.0;"-6.57701;"52.5112885;"Y21 Y0P8;"Enniscorthy;"2;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306439;"2018-06-08 00:00:00;"210000;"Residential Sale;"135.0;"-7.0684754;"52.2391796;"X91 DRV0;"Waterford City;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286118;"2017-12-21 00:00:00;"240000;"Residential Sale;"124.02;"-8.4516526;"52.8070462;";"Killaloe;"2;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311430;"2018-06-29 00:00:00;"160000;"Residential Sale;"75.0;"-7.9408674;"53.4198438;";"Ashtown;"1;"2;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298265;"2018-03-29 00:00:00;"252000;"Residential Sale;"93.0;"-8.4698907;"51.893764;"T12 TK8Y;"Anglesea Street;"2;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286417;"2018-01-05 00:00:00;"156500;"Residential Sale;"54.0;"-6.3749771;"53.2699402;"D24 W678;"Tallaght;"1;"2;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312779;"2018-07-19 00:00:00;"368999;"Residential Sale;"179.4;"-6.6861675;"53.2116859;";"Naas;"4;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305192;"2018-06-01 00:00:00;"590000;"Residential Sale;"418.1;"-7.4909337;"52.9738112;";"Mountrath;"4;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297603;"2018-04-12 00:00:00;"480000;"Residential Sale;"95.0;"-6.1850085;"53.3617244;"D03 A6K4;"Clontarf;"1;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300567;"2018-05-02 00:00:00;"300000;"Residential Sale;"223.0;"-9.2355692;"51.5978941;";"Skibbereen;"3;"4;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310259;"2018-06-29 00:00:00;"350000;"Residential Sale;"435.3;"-8.2370487;"53.0905271;";"Portumna;"7;"6;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285671;"2017-12-22 00:00:00;"100000;"Residential Sale;"74.14;"-6.4054249;"54.0111766;";"Dundalk;"1;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289275;"2018-02-07 00:00:00;"88000;"Residential Sale;"74.3;"-6.6550542;"52.2285412;";"Duncormick;"1;"2;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307343;"2018-06-18 00:00:00;"275000;"Residential Sale;"140.0;"-6.271843;"53.7610139;";"Drogheda;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311285;"2018-06-26 00:00:00;"288064;"Residential Sale;"140.0;"-6.271843;"53.7610139;";"Drogheda;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299712;"2018-04-20 00:00:00;"278064;"Residential Sale;"140.0;"-6.271843;"53.7610139;";"Drogheda;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295536;"2018-03-27 00:00:00;"875000;"Residential Sale;"150.3;"-6.1812128;"53.2641044;"Dublin 18;"Cabinteely;"2;"2;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310687;"2018-07-10 00:00:00;"142500;"Residential Sale;"110.0;"-9.4713375;"52.4512268;"V31 RX98;"Listowel;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311157;"2018-06-21 00:00:00;"375000;"Residential Sale;"85.0;"-6.3850325;"53.3744532;"D15 H98E;"Blanchardstown;"1;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308461;"2018-06-18 00:00:00;"465000;"Residential Sale;"104.0;"-6.3607701;"53.3724154;"Dublin 15;"Blanchardstown;"2;"4;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304657;"2018-05-10 00:00:00;"267000;"Residential Sale;"130.0;"-8.5910084;"51.9289778;"T23 N263;"Blarney;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302911;"2018-05-15 00:00:00;"115000;"Residential Sale;"117.1;"-9.4868336;"52.6381426;";"Bridewell;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303616;"2018-05-03 00:00:00;"87000;"Residential Sale;"85.0;"-7.3560476;"53.995243;"H12 F792;"Cavan;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285982;"2017-12-18 00:00:00;"251000;"Residential Sale;"133.0;"-8.9827263;"53.2831988;"H91 TKN2;"Doughiska;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299155;"2018-04-17 00:00:00;"155000;"Residential Sale;"111.5;"-8.870009;"53.511302;"H54 FA33;"Tuam;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310172;"2018-06-28 00:00:00;"489999;"Residential Sale;"253.0;"-6.791639;"53.1626049;"W12 TK72;"Kilcullen;"4;"5;"C2;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298706;"2018-04-11 00:00:00;"230000;"Residential Sale;"115.0;"-6.4012671;"53.3988293;"D15 NY7T;"Mulhuddart;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304197;"2018-05-28 00:00:00;"260000;"Residential Sale;"106.0;"-6.3184006;"53.7062294;"A92 XV5R;"Drogheda;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306169;"2018-06-02 00:00:00;"240000;"Residential Sale;"65.3;"-8.4645811;"51.8882947;"T12 P6C3;"Turners Cross;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310950;"2018-06-01 00:00:00;"240000;"Residential Sale;"65.3;"-8.4645811;"51.8882947;"T12 P6C3;"Turners Cross;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289952;"2018-02-09 00:00:00;"245500;"Residential Sale;"106.8;"-8.6672362;"52.6328617;"V94 RW6R;"Raheen;"2;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294111;"2018-03-06 00:00:00;"370000;"Residential Sale;"116.0;"-8.4410947;"51.8879668;";"Douglas;"2;"3;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295253;"2018-03-22 00:00:00;"460000;"Residential Sale;"147.44;"-6.2928362;"53.2818344;"Dublin 16;"Rathfarnham;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304966;"2018-05-29 00:00:00;"80000;"Residential Sale;"163.0;"-8.3460039;"52.3710677;";"Foynes;"1;"5;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297429;"2018-04-09 00:00:00;"100000;"Residential Sale;"102.2;"-6.9579481;"52.699971;";"Bagenalstown;"1;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304784;"2018-05-22 00:00:00;"193000;"Residential Sale;"116.1;"-6.4050732;"53.2765917;"D24 X2R7;"Tallaght;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286398;"2018-01-05 00:00:00;"135000;"Residential Sale;"50.0;"-6.3521045;"53.7176171;"A92 PNX0;"Drogheda;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286219;"2017-12-22 00:00:00;"315000;"Residential Sale;"400.0;"-7.6719518;"54.9914232;";"Letterkenny;"3;"6;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308516;"2018-06-19 00:00:00;"298000;"Residential Sale;"162.0;"-6.2425454;"52.7670417;";"Gorey;"3;"4;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300127;"2018-04-26 00:00:00;"332500;"Residential Sale;"135.0;"-6.3173498;"53.7094731;"A92 XRR0;"Drogheda;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298481;"2018-04-06 00:00:00;"317498;"Residential Sale;"73.0;"-6.3734835;"53.3023266;"D24 AXK1;"Kingswood;"1;"3;"F;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";319000.0;2018-05-03;345000.0;2018-03-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292282;"2018-02-22 00:00:00;"282500;"Residential Sale;"102.7;"-8.4505473;"51.9111003;"T23 F5Y0;"Mayfield;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307618;"2018-01-04 00:00:00;"290000;"Residential Sale;"79.0;"-6.3216547;"53.3287127;"D12 XY81;"Drinagh;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299736;"2018-04-20 00:00:00;"158000;"Residential Sale;"101.0;"-7.717313;"53.4012692;"N37 HH00;"Moate;"3;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287931;"2018-01-22 00:00:00;"128000;"Residential Sale;"83.6;"-8.93283;"53.9362987;";"Swinford;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295975;"2018-03-16 00:00:00;"90000;"Residential Sale;"60.4;"-8.9572778;"51.7473358;";"Ballineen;"1;"2;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299495;"2018-04-19 00:00:00;"180000;"Residential Sale;"222.1;"-8.8426475;"53.5205174;";"Ruan;"3;"5;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311848;"2018-07-10 00:00:00;"270000;"Residential Sale;"220.0;"-6.3918709;"52.4887759;";"Oulart;"3;"4;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286562;"2018-01-09 00:00:00;"160000;"Residential Sale;"111.0;"-7.3182038;"53.5245565;";"Moate;"1;"5;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299758;"2018-04-20 00:00:00;"150000;"Residential Sale;"111.0;"-7.7024673;"53.3958977;";"Moate;"1;"5;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299791;"2018-04-20 00:00:00;"150000;"Residential Sale;"115.65;"-8.1851538;"53.636843;";"Parteen;"2;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";165000.0;2018-03-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293132;"2018-02-23 00:00:00;"165000;"Residential Sale;"86.0;"-8.6020537;"52.6622027;"V94 XDW3;"Henry Street;"2;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293181;"2018-02-26 00:00:00;"210000;"Residential Sale;"144.0;"-8.5624119;"54.2641071;";"Ballisodare;"2;"4;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293953;"2018-02-16 00:00:00;"396000;"Residential Sale;"54.0;"-6.2872025;"53.352047;"D07 X4P0;"Stoneybatter;"1;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303026;"2018-05-17 00:00:00;"230000;"Residential Sale;"115.0;"-7.5081374;"53.2676135;";"Tullamore;"2;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308931;"2018-06-25 00:00:00;"1350000;"Residential Sale;"159.0;"-6.1653965;"53.2957684;"A94 XC65;"Blackrock;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300785;"2018-04-12 00:00:00;"324000;"Residential Sale;"86.0;"-6.3288375;"53.3285897;"D12 KC04;"Sundrive Road;"2;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308793;"2018-06-22 00:00:00;"205000;"Residential Sale;"110.0;"-8.3224831;"51.8292101;"P43 H799;"Ringaskiddy;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301808;"2018-04-30 00:00:00;"215000;"Residential Sale;"102.0;"-6.1787736;"52.7947835;"Y14 XY90;"Arklow;"2;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285430;"2017-12-19 00:00:00;"225000;"Residential Sale;"98.0;"-8.5418138;"51.8915805;";"Model Farm Road;"3;"2;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295757;"2018-02-02 00:00:00;"150000;"Residential Sale;"127.0;"-9.938238;"52.0572292;"V93 A020;"Glenbeigh;"4;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283947;"2017-12-21 00:00:00;"235000;"Residential Sale;"120.0;"-8.2872709;"53.3428466;";"Ruan;"1;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286145;"2017-12-21 00:00:00;"112501;"Residential Sale;"53.5;"-6.4942481;"52.590171;";"Duncannon;"1;"2;"G;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304460;"2018-05-31 00:00:00;"170000;"Residential Sale;"164.0;"-7.03826;"55.19906;";"Moville;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312969;"2018-07-20 00:00:00;"317000;"Residential Sale;"228.0;"-9.6999325;"52.2713096;";"Tralee;"4;"5;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";335000.0;2017-04-26;325000.0;2018-01-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307340;"2018-06-18 00:00:00;"202500;"Residential Sale;"82.0;"-6.4727933;"53.5110143;";"Ratoath;"2;"2;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310175;"2018-06-28 00:00:00;"325000;"Residential Sale;"133.0;"-6.4317232;"53.3974325;"D15 EP84;"Clonsilla;"4;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308922;"2018-06-25 00:00:00;"275000;"Residential Sale;"71.0;"-6.3152074;"53.3769656;"Dublin 7;"Cabra;"1;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299070;"2018-04-16 00:00:00;"365000;"Residential Sale;"130.06;"-8.4293204;"51.8953837;";"Blackrock;"2;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311266;"2018-06-25 00:00:00;"295000;"Residential Sale;"175.0;"-7.990955;"52.271721;";"Clogheen;"7;"6;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300499;"2018-05-01 00:00:00;"245000;"Residential Sale;"223.0;"-6.9119313;"52.6328726;";"Borris;"2;"7;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293782;"2018-03-15 00:00:00;"133000;"Residential Sale;"72.0;"-6.4081489;"53.9972385;"A91 W2D3;"Dundalk;"1;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292709;"2018-03-07 00:00:00;"375000;"Residential Sale;"56.0;"-6.249419;"53.3127616;"Dublin 6;"Donnybrook;"1;"1;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309888;"2018-06-05 00:00:00;"1025000;"Residential Sale;"160.0;"-6.2586759;"53.3094376;"D06 C5H2;"Dartry;"1;"4;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301539;"2018-03-28 00:00:00;"135000;"Residential Sale;"92.0;"-9.6027392;"51.8834081;"V93 EC83;"Kenmare;"2;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292747;"2018-03-07 00:00:00;"165000;"Residential Sale;"153.0;"-7.72719;"53.3963585;";"Moate;"1;"5;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295956;"2018-03-16 00:00:00;"245000;"Residential Sale;"120.0;"-6.7636276;"53.5512421;"C15 X4W9;"Trim;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311298;"2018-06-27 00:00:00;"343000;"Residential Sale;"123.0;"-6.586981;"53.3705197;"W23 K3V2;"Maynooth;"3;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304345;"2018-05-30 00:00:00;"149000;"Residential Sale;"90.9;"-6.5758385;"52.505952;"Y21 C2N7;"Enniscorthy;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308365;"2018-06-15 00:00:00;"295000;"Residential Sale;"79.0;"-6.336487;"53.3176092;"D12 P8E8;"Walkinstown;"1;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288493;"2018-01-04 00:00:00;"445000;"Residential Sale;"97.0;"-6.3001043;"53.313197;"D12 X2E4;"Kimmage;"2;"4;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306692;"2018-06-11 00:00:00;"190000;"Residential Sale;"116.0;"-6.2601392;"53.7055608;";"Laytown;"3;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307599;"2018-06-22 00:00:00;"259000;"Residential Sale;"124.0;"-6.271843;"53.7610139;";"Drogheda;"3;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287266;"2018-01-18 00:00:00;"227000;"Residential Sale;"187.3;"-8.75148;"52.8648965;"V95 TV04;"Ennis;"2;"5;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298888;"2018-04-13 00:00:00;"205000;"Residential Sale;"94.6;"-6.9577094;"53.5357368;"C15 T2R4;"Ballivor;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300286;"2018-04-27 00:00:00;"260000;"Residential Sale;"104.13;"-9.0688053;"53.2812304;"H91 AE3H;"Galway;"2;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311656;"2018-07-05 00:00:00;"145000;"Residential Sale;"115.0;"-6.3975717;"53.9863765;";"Drogheda;"2;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285791;"2017-12-01 00:00:00;"140000;"Residential Sale;"107.0;"-7.8413701;"52.7899029;"E41 VW65;"Templemore;"2;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309886;"2018-06-05 00:00:00;"106000;"Residential Sale;"57.2;"-7.2356956;"52.6616776;"R95 W6X3;"Kilkenny;"1;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308063;"2018-06-01 00:00:00;"215000;"Residential Sale;"226.2;"-9.2743005;"51.5397459;";"Skibbereen;"4;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304774;"2018-05-21 00:00:00;"180000;"Residential Sale;"128.0;"-8.8327614;"53.5203903;";"Ruan;"1;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
